folder_name_url,document_name,document_download_link,document_date,doc_submitter,folder_name,participant_category_url,participant_category,doc_type,participant_folder_url,participant_folder,featured_information_url,featured_information,f2_url,application_name,folder_name_url_view
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4253055,C20106-1 Halfway River First Nation - Registration to Participate - A8F2R7,/REGDOCS/File/Download/4253413,2022-07-13,Halfway River First Nation,C20106 Halfway River First Nation - Registration to Participate,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4236966,Halfway River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4253055
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4205846,C17673-1 Registration to Participate - A8A9E9,/REGDOCS/File/Download/4205627,2022-02-10,Driftpile Cree Nation,C17673 Driftpile Cree Nation - Registration to Participate,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4205846
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4230559,C18007-1 Driftpile Cree Nation - Comments on NEBC Connector Project - Mar 3 2022 - A8C3S3,/REGDOCS/File/Download/4230560,2022-03-03,Driftpile Cree Nation,"C18007 Driftpile Cree Nation - Driftpile Cree Nation - Comments on NEBC Connector Project - Mar 3, 2022",https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4230559
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4208041,C17864-1 Driftpile Cree Nation Notice of Intention to Participate in Virtual Workshops - NEBC Connector Project - A8C1L5,/REGDOCS/File/Download/4208042,2022-02-24,Driftpile Cree Nation,C17864 Driftpile Cree Nation - Driftpile Cree Nation Notice of Intention to Participate in Virtual Workshops - NEBC Connector Project,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4208041
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4246672,C19129-1 Driftpile Cree Nation - Cumulative Effects Workshop Registration Form - A8D9E1,/REGDOCS/File/Download/4246673,2022-05-13,Driftpile Cree Nation,C19129 Driftpile Cree Nation - Cumulative Effects Workshop Registration,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4246672
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4246672,C19129-2 LT CER - Driftpile Cree Nation Registration for the Technical Workshop on Cumulative Effects - A8D9E2,/REGDOCS/File/Download/4246674,2022-05-13,Driftpile Cree Nation,C19129 Driftpile Cree Nation - Cumulative Effects Workshop Registration,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4246672
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4275247,C21338-1 Driftpile Cree Nation - OH-001-2022 - Notice of intent Form - A8H2V8,/REGDOCS/File/Download/4275442,2022-10-12,Driftpile Cree Nation,C21338 Driftpile Cree Nation - Driftpile Cree Nation - OH-001-2022 - Notice of intent Form,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4275247
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4246918,C19182-1 Driftpile Cree Nation - Extension of Written Submissions on Cumulative Effects Methodology - A8D9V4,/REGDOCS/File/Download/4246919,2022-05-18,Driftpile Cree Nation,C19182 Driftpile Cree Nation - Extension of Written Submissions on Cumulative Effects Methodology,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4246918
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4285894,C21766-1 DCN - NEBC Connector Project - Information Request No. 1 - A8I0E9,/REGDOCS/File/Download/4285895,2022-11-01,Driftpile Cree Nation,C21766 Driftpile Cree Nation - Driftpile Cree Nation Information Request No. 1 to NorthRiver,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4285894
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4285561,C21777-1 DCN - NEBC Connector Project - Information Request No. 1 - A8I0I2,/REGDOCS/File/Download/4285236,2022-11-01,Driftpile Cree Nation,C21777 Driftpile Cree Nation - Driftpile Cree Nation Information Request No. 1 to NorthRiver,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4285561
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4285561,C21777-2 Cover Memorandum - Driftpile Cree Nation - A8I0I3,/REGDOCS/File/Download/4285237,2022-11-01,Driftpile Cree Nation,C21777 Driftpile Cree Nation - Driftpile Cree Nation Information Request No. 1 to NorthRiver,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4285561
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4289240,C22068-1 Driftpile Cree Nation - NEBC Connector Project - Information Request No. 1 to the Crown Consultation Coordinator - A8I5F3,/REGDOCS/File/Download/4289241,2022-11-15,Driftpile Cree Nation,C22068 Driftpile Cree Nation - Driftpile Cree Nation - NEBC Connector Project - Information Request No. 1 to the Crown Consultation Coordinator,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4289240
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4200063,C17378-1 Registration to Participate - A8A4I8,/REGDOCS/File/Download/4202150,2022-01-26,Doig River First Nation,C17378 Doig River First Nation - Registration to Participate,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4200063
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4289622,C22124-1 Driftpile Cree Nation - Letter Pertaining to Oral Indigenous Knowledge Session Scheduling - A8I6D7,/REGDOCS/File/Download/4288843,2022-11-17,Driftpile Cree Nation,C22124 Driftpile Cree Nation - Letter Pertaining to Oral Indigenous Knowledge Session Scheduling,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4289622
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4289641,C22168-1 DCN - NEBC Connector Project - Notice of Motion to Extend Filing Deadline for Written Evidence - A8I6U5,/REGDOCS/File/Download/4289642,2022-11-21,Driftpile Cree Nation,C22168 Driftpile Cree Nation - Motion to Request Extension Written Evidence Filing Deadline,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198251,Driftpile Cree Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4289641
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4245592,C18785-1 Doig River First Nation - 2022_04_26_DRFN Ltr to CER_NEBC Hearing Timeline - A8D4I5,/REGDOCS/File/Download/4245308,2022-04-27,Doig River First Nation,C18785 Doig River First Nation - Doig River First Nation Letter to CER - Request for Extension,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4245592
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4246829,C19107-1 Doig River First Nation - Doig River First Nation Cumulative Effects Workshop Registration - A8D8Y1,/REGDOCS/File/Download/4246830,2022-05-13,Doig River First Nation,C19107 Doig River First Nation - Doig River First Nation Cumulative Effects Workshop Registration,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4246829
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4208324,C17877-1 Doig River First Nation - DRFN Letter of Interest CER Workshop Participation - A8C1S8,/REGDOCS/File/Download/4208121,2022-02-24,Doig River First Nation,C17877 Doig River First Nation - Doig River First Nation Letter of Interest to Participate in March 9-11 2022 Introductory Workshops,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4208324
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4251272,C19528-1 Doig River First Nation - 2022_06_13_NorthRiver_Cumulative_Effects_Review - A8E5E8,/REGDOCS/File/Download/4248368,2022-06-13,Doig River First Nation,C19528 Doig River First Nation - Doig River First Nation - Review of NEBC Connector Project Documents for the Technical Workshop on Cumulative Effects Assessment,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4251272
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4251297,C19589-1 Doig River First Nation - 2022_06_16_DRFN_CER CE Workshop Presentation - A8E6A3,/REGDOCS/File/Download/4248406,2022-06-16,Doig River First Nation,C19589 Doig River First Nation - Doig River First Nation - CER CE Workshop Presentation,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4251297
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4282303,C21644-1 Doig River First Nation - 2022_10_25_DRFN to CER_NEBC Hearing Deadlines - A8H8D7,/REGDOCS/File/Download/4281405,2022-10-25,Doig River First Nation,C21644 Doig River First Nation - Doig River First Nation - Letter to CER Commission on Ruling No. 6,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4282303
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4286544,C21771-1 Doig River First Nation - 2022_11_01_DRFN IR No1 to NRM - A8I0G4,/REGDOCS/File/Download/4286231,2022-11-01,Doig River First Nation,C21771 Doig River First Nation - DRFN IR No. 1 to NorthRiver,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4286544
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4288877,C21988-1 Doig River First Nation - 2022_11_10_DRFN to CER NEBC Hearing_Amendment to the Motion - A8I3Z1,/REGDOCS/File/Download/4288985,2022-11-10,Doig River First Nation,C21988 Doig River First Nation - DRFN Amendment to Motion,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4288877
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4275232,C21314-1 NEBC Hearing Timeline - A8H2H0,/REGDOCS/File/Download/4275110,2022-10-11,Doig River First Nation,C21314 Doig River First Nation - Notice of Intent to Participate in Oral Indigenous Knowledge Sessions and Letter to CER,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4275232
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4275232,C21314-2 Notice of Intent to Share - A8H2H1,/REGDOCS/File/Download/4275111,2022-10-11,Doig River First Nation,C21314 Doig River First Nation - Notice of Intent to Participate in Oral Indigenous Knowledge Sessions and Letter to CER,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4275232
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4289345,C22063-1 Doig River First Nation - DRFN to CCC - Cover Letter and IR - A8I5E1,/REGDOCS/File/Download/4289346,2022-11-15,Doig River First Nation,C22063 Doig River First Nation - Doig River First Nation - IR No.1 to Crown Consultation Coordinator,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4289345
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4289345,C22063-2 Doig River First Nation - DRFN to CCC - IR Appendices - A8I5E2,/REGDOCS/File/Download/4289239,2022-11-15,Doig River First Nation,C22063 Doig River First Nation - Doig River First Nation - IR No.1 to Crown Consultation Coordinator,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4289345
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4285233,C21772-1 Doig River First Nation - 2022_11_01 DRFN to CER_NEBC Notice of Motion - A8I0G6,/REGDOCS/File/Download/4285234,2022-11-01,Doig River First Nation,C21772 Doig River First Nation - DRFN Notice of Motion to CER Commission,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4285233
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4290659,C22223-1 Doig River First Nation - 2022_11_23_DRFN to CER NEBC Hearing_Response to Motion Comments - A8I7R6,/REGDOCS/File/Download/4290660,2022-11-23,Doig River First Nation,C22223 Doig River First Nation - DRFN Response to Motion Comments,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4290659
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4291629,C22262-1 Doig River First Nation - 2022_11_28_DRFN Motion to Compel to NRM - A8I8F3,/REGDOCS/File/Download/4290541,2022-11-28,Doig River First Nation,C22262 Doig River First Nation - DRFN Motion to Compel to NorthRiver,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4291629
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4293030,C22351-1 Doig River First Nation - 2022_12_02_DRFN Motion to Compel to NRM_Intervenor Reply - A8I9V7,/REGDOCS/File/Download/4292834,2022-12-02,Doig River First Nation,C22351 Doig River First Nation - DRFN Motion to Compel to NRM Intervenor Reply,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4293030
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4297764,C22565-1 Doig River First Nation - 2022_15_12_DRFN Letter to Minister - A8J2X0,/REGDOCS/File/Download/4297092,2022-12-15,Doig River First Nation,C22565 Doig River First Nation - Doig River First Nation Letter to the Minister,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4297764
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4298114,C22598-1 Doig River First Nation - DRFN Written Evidence Cover Letter - A8J3J1,/REGDOCS/File/Download/4297985,2022-12-16,Doig River First Nation,C22598 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4298114
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4298114,C22598-2 Doig River First Nation - Ursus Wildlands Consulting Memo to DRFN - A8J3J2,/REGDOCS/File/Download/4297986,2022-12-16,Doig River First Nation,C22598 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4298114
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4298114,C22598-3 Doig River First Nation - DRFN Written Evidence - Department of Justice Canada UNDRIP Backgrounder - A8J3J3,/REGDOCS/File/Download/4297128,2022-12-16,Doig River First Nation,C22598 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4298114
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4298114,C22598-4 Doig River First Nation - DRFN Written Evidence - Government of Canada Engagement on the Review of Environmental Assessment Processes - A8J3J4,/REGDOCS/File/Download/4297880,2022-12-16,Doig River First Nation,C22598 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4298114
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4298114,C22598-5 Doig River First Nation - DRFN Written Evidence - British Columbia Environmental Assessment Office Guide to Indigenous Knowledge - A8J3J5,/REGDOCS/File/Download/4297881,2022-12-16,Doig River First Nation,C22598 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4298114
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4205406,C17681-1 Registration to Participate - A8A9H0,/REGDOCS/File/Download/4205407,2022-02-10,Environment and Climate Change Canada,C17681 Environment and Climate Change Canada - Registration to Participate,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198253,Environment and Climate Change Canada,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4205406
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4303539,C22888-1 Doig River First Nation - 2023_01_18_DRFN_Offset Plan Workshop_Registration - A8J7V2,/REGDOCS/File/Download/4303540,2023-01-18,Doig River First Nation,C22888 Doig River First Nation - DRFN Offset Plan Workshop Registration,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4303539
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4297990,C22611-1 Doig River First Nation - Doig River Impact Assessment Report Vol. 1 - A8J3Q3,/REGDOCS/File/Download/4297130,2022-12-19,Doig River First Nation,C22611 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4297990
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4297990,C22611-2 Doig River First Nation - Doig River Impact Assessment Report Vol. 2 and Appendices - A8J3Q4,/REGDOCS/File/Download/4297439,2022-12-19,Doig River First Nation,C22611 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4297990
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4297990,C22611-3 Doig River First Nation - Doig River Socio Economic and Opportunities Report - A8J3Q5,/REGDOCS/File/Download/4297440,2022-12-19,Doig River First Nation,C22611 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4297990
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4297990,C22611-4 Doig River First Nation - Doig River Socio Economic and Opportunities Report_Appendices - A8J3Q6,/REGDOCS/File/Download/4298121,2022-12-19,Doig River First Nation,C22611 Doig River First Nation - Doig River First Nation Written Evidence,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198250,Doig River First Nation,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4297990
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4208322,C17863-1 ECCC Confirmation Hearing Process Workshop Participation - A8C1L3,/REGDOCS/File/Download/4208230,2022-02-24,ECCC,C17863 ECCC - ECCC Hearing Process Workshop Participation,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198253,Environment and Climate Change Canada,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4208322
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4246169,C19103-1 Environment and Climate Change Canada - ECCC - Registration for NEBC Connector Project Technical Workshop on Cumulative Effects Assessment  - A8D8X2,/REGDOCS/File/Download/4246170,2022-05-13,Environment and Climate Change Canada,C19103 Environment and Climate Change Canada - ECCC - Registration for NEBC Connector Project Technical Workshop on Cumulative Effects Assessment,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4157927,D - Intervenors,documents,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4198253,Environment and Climate Change Canada,,,,NorthRiver Midstream NEBC Connector GP Inc.,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4246169
